"P.value_Factor1Group2"	"P.value_Age"	"P.value_GenderM"	"Estimate_Factor1Group2"	"Estimate_Age"	"Estimate_GenderM"	"StdError_var_Factor1Group2"	"StdError_var_Age"	"StdError_var_GenderM"	"t-statistic_Factor1Group2"	"t-statistic_Age"	"t-statistic_GenderM"	"mz"	"time"	"Subject1TP0"	"Subject1TP1"	"Subject1TP2"	"Subject1TP3"	"Subject2TP0"	"Subject2TP1"	"Subject2TP2"	"Subject2TP3"	"Subject3TP0"	"Subject3TP1"	"Subject3TP2"	"Subject3TP3"	"Subject4TP0"	"Subject4TP1"	"Subject4TP2"	"Subject4TP3"	"Subject5TP0"	"Subject5TP1"	"Subject5TP2"	"Subject5TP3"	"Subject6TP0"	"Subject6TP1"	"Subject6TP2"	"Subject6TP3"	"Subject7TP0"	"Subject7TP1"	"Subject7TP2"	"Subject7TP3"	"Subject8TP0"	"Subject8TP1"	"Subject8TP2"	"Subject8TP3"	"Subject9TP0"	"Subject9TP1"	"Subject9TP2"	"Subject9TP3"	"Subject10TP0"	"Subject10TP1"	"Subject10TP2"	"Subject10TP3"	"Subject11TP0"	"Subject11TP1"	"Subject11TP2"	"Subject11TP3"	"Subject12TP0"	"Subject12TP1"	"Subject12TP2"	"Subject12TP3"	"Subject13TP0"	"Subject13TP1"	"Subject13TP2"	"Subject13TP3"	"Subject14TP0"	"Subject14TP1"	"Subject14TP2"	"Subject14TP3"	"Subject15TP0"	"Subject15TP1"	"Subject15TP2"	"Subject15TP3"	"Subject16TP0"	"Subject16TP1"	"Subject16TP2"	"Subject16TP3"	"Subject17TP0"	"Subject17TP1"	"Subject17TP2"	"Subject17TP3"	"Subject18TP0"	"Subject18TP1"	"Subject18TP2"	"Subject18TP3"
0.10005385762077	0.240603151726808	0.0253607677745449	0.476827781967035	0.0217680439056302	0.67043700883739	0.285987599346023	0.018387850314245	0.293248717248495	1.66730229932141	1.18382755643636	2.28624020977139	239.14951	26.6	5.7	6.18	9.17	8.45	6.75	6.75	8.5	8.2	7.05	4.66	9.55	8.5	7.21	7.56	9.62	8.79	7.56	8.03	9.8	8.16	7.69	7.21	9.72	8.5	8.31	8.11	9.72	7.62	7.98	7.56	9.88	8.2	7.94	7.56	9.8	8.31	8.93	7.98	6.07	9.8	9.09	8.31	6.42	10.22	9.34	8.45	6.79	10.22	9.17	8.79	6.63	9.97	9.17	8.79	6.42	9.72	9.17	8.11	8.45	10.62	9.09	8.36	8.45	10.22	9.48	7.35	7.76	9.8	9.55	8.2	8.2	9.97
0.688357250779242	0.989466493114274	0.453005029897826	0.0439158826837939	9.28871969100081e-05	0.0843765470425802	0.109025896974842	0.0070099258797725	0.111794023614485	0.402802305712079	0.0132508101373852	0.754750069051527	140.99493	159.1	8.93	9	9.55	9.72	8.86	9.09	9.55	9.88	9.8	8.79	9.97	9.97	9.72	8.86	9.97	10.04	9.72	9.17	9.88	9.72	9.62	9.17	9.88	9.8	8.86	9.09	10.04	9.97	9	8.93	9.97	9.88	8.79	9.17	10.04	9.88	9.72	9.34	8.86	10.14	9.62	9.4	8.93	10.04	9.62	9.72	9.09	10.04	9.8	9.62	8.86	10.22	9.72	9.62	8.86	10.22	9.8	9.72	8.72	9.48	9.8	9.62	8.79	9.55	9.8	9.62	9.4	10.14	9.8	9.4	9.48	10.14
0.00135507146153119	0.578874249834091	0.0527764297395026	0.286886249194745	-0.00307826141960882	0.173510369658909	0.0858447465180872	0.00551947130871583	0.0880243124405294	3.34191969609112	-0.55770947024363	1.97116415735863	119.03401	115.4	8.56	8.2	8.5	8.36	8.07	7.76	8.4	8.61	8.56	7.82	9	8.79	8.45	8.03	9	8.72	8.11	7.94	8.93	8.86	7.94	8.03	8.93	8.79	8.16	8.31	8.93	8.79	8.24	8.45	8.79	8.61	8.2	8.36	8.86	8.5	8.56	8.45	7.82	9.09	9	8.61	8.31	9.25	8.93	8.72	8.36	9.09	9.09	8.72	8.16	9.17	9	8.72	8.24	9.17	9.09	8.61	8.5	9.09	9.17	8.56	8.72	9.17	9.09	8.86	8.72	9.17	9.09	8.67	8.72	9.09
0.612319520628685	0.374830317480503	0.417168716437299	0.01777781291944	0.00200566631654447	0.0292287717043794	0.0349190304971217	0.00224515296246379	0.0358056115868593	0.509115306649346	0.893331701704409	0.816318180558782	209.09205	111.1	12.01	11.79	12.16	12.16	12.01	12.01	12.16	12.16	12.01	11.79	12.16	12.16	12.01	11.79	12.01	12.16	12.01	12.01	12.16	12.16	12.01	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.01	12.16	12.01	12.01	12.16	12.16	12.16	12.01	12.16
0.00456963709617091	0.518270223697732	0.415532278546057	0.741240214201414	-0.0105515669762278	-0.212277762703852	0.252710806721823	0.0162482866299762	0.259127039338314	2.93315598100778	-0.649395669618567	-0.81920344262763	188.07042	106	9.8	7.88	7.35	8.61	9.34	8.03	7.56	8.45	8.93	8.2	5.35	8.07	8.93	8.24	5.08	8.03	9.25	8.36	4.38	8.36	9.09	8.36	5.08	8.16	8.2	8.03	6.42	8.45	8.16	8.2	6.58	8.67	8.31	8.11	6.58	8.72	8.72	8.86	9.4	7.21	8.79	8.67	9.48	7.41	8.45	8.67	9.48	7.41	8.4	8.67	9.48	7.41	8.56	8.56	9.48	7.5	8.67	8.79	9.48	7.69	8.86	8.93	9.48	7.56	8.24	9	9	8.03	8.11	8.86	9.17	7.94
6.75516751896225e-06	0.711425344939103	0.45620868891727	1.38891278115415	-0.00680019242837628	-0.218766993539665	0.284699515190712	0.0183050316931084	0.291927929119511	4.87852176433723	-0.371493070451031	-0.749386994932251	302.30549	16.7	9.4	6.63	6.18	7.41	8.36	6.7	6.7	7.5	7.82	7.41	3.39	7.21	7.05	7.05	3.66	7.41	8.31	7.41	3.39	7.41	8.61	7.01	3.82	7.62	7.35	6.79	5.7	7.98	7.21	7.35	4.5	7.94	7.41	7.05	4.82	7.98	8.11	8.56	9.25	7.15	8.07	8.4	9.17	7.27	8.03	8.03	8.86	7.05	7.69	8.16	9	7.27	8.03	8.07	8.93	7.27	8.2	8.5	9.17	7.41	8.07	8.61	9	7.41	7.56	8.56	8.61	7.56	7.94	8.56	8.67	7.5
4.47021782357987e-11	0.355530972636335	0.199216166953815	2.34781978427825	-0.0179355553595021	-0.398622555735147	0.29986795303716	0.0192803011287735	0.307481487914738	7.82951215859769	-0.930252864813168	-1.29641156102927	205.09699	107.5	6.42	4.07	3.14	4.3	5.53	3.93	3.39	3.66	5.83	4.18	2.5	4.3	6.07	4.38	2.5	4.96	6.63	4.66	2.5	4.66	6.58	4.18	3.14	4.66	4.82	3.82	2.5	6.07	4.5	3.82	3.14	5.53	4.66	4.38	2.5	5.53	6.92	7.1	8.56	5.94	6.96	7.27	8.4	4.96	6.79	6.96	7.82	5.35	6.7	7.01	8.03	4.96	6.79	6.63	8.31	4.07	6.63	7.05	7.27	4.07	6.7	7.05	7.15	4.07	6.58	7.21	7.62	4.07	6.63	7.5	7.69	6.07
1.46913250522016e-06	0.545500080290435	0.777909267460513	0.425688988839192	0.00315015128488117	-0.0234145882681955	0.0806408893303407	0.00518488425933396	0.0826883312702248	5.27882309302645	0.60756443679725	-0.283166777083418	181.07197	146.7	6.7	7.56	8.4	8.2	8.5	7.62	8.2	7.94	8.4	7.88	7.94	8.36	8.72	7.69	8.03	8.2	8.67	7.76	8.03	8.31	8.79	7.69	7.94	7.98	7.94	7.5	7.98	8.16	8.03	7.82	7.94	8.31	8.11	7.82	7.88	8.16	8.79	8.4	8.36	8.31	8.36	8.03	7.94	8.31	8.61	8.5	7.94	8.56	8.5	8.4	8.2	8.45	8.72	8.31	7.94	8.4	8.79	8.56	8.4	8.56	8.79	8.45	8.36	8.4	9	8.5	8.45	8.61	8.79	8.5	8.4	8.5
0.12082622422403	0.49941977233377	0.418568336851371	0.311068759852383	0.00864487809262865	0.165241342803827	0.198007799781079	0.0127311036973398	0.203035143564891	1.57099245684416	0.679036028465863	0.813855867031294	345.07731	114.8	6.63	6.96	8.2	8.31	6.07	6.42	8.56	8.56	6.58	7.1	8.07	8.56	6.34	6.63	8.07	8.5	5.53	6.88	8.86	8.5	6.34	6.88	8.67	8.4	6.51	6.58	8.31	8.03	6.51	6.63	8.16	7.88	6.42	6.7	8.11	8.11	6.96	7.21	7.56	8.67	7.05	7.62	7.88	8.79	7.15	7.88	7.69	8.72	7.01	7.94	7.56	8.61	7.1	7.94	7.41	8.72	6.88	7.62	7.94	8.86	7.21	7.5	7.82	8.86	7.21	7.56	7.69	8.4	7.27	7.62	7.76	8.31
5.18004717365193e-05	0.964886331093681	0.439767518332291	-0.198989582714884	-0.000130821332915978	0.0366953089757154	0.0460488383078945	0.00296075475960042	0.0472180010442862	-4.32127258855886	-0.0441851296503983	0.777146600113344	123.0445	125	10.49	10.22	10.38	10.14	10.49	10.3	10.38	10.14	10.38	10.22	10.04	10.38	10.49	10.3	10.04	10.22	10.62	10.3	10.22	10.22	10.62	10.3	10.22	10.22	10.38	10.38	10.3	10.22	10.38	10.38	10.38	10.49	10.38	10.3	10.38	10.38	10.38	10.22	9.88	9.97	10.22	10.22	9.97	9.88	10.3	10.3	9.88	9.8	10.22	10.38	9.55	9.8	10.22	10.49	9.62	9.97	10.3	10.3	10.04	10.14	10.3	10.3	10.04	10.14	10.3	10.3	10.04	10.22	10.3	10.3	10.3	10.3
0.184011921871757	0.536822737433725	0.0393443239189361	-0.0577813840527543	-0.00171832547362205	-0.0927504773255721	0.0430514008907899	0.00276803161119094	0.044144459815196	-1.34214875374974	-0.62077523489074	-2.10106721690236	159.05125	32.2	12.16	12.01	12.01	12.01	12.16	12.16	12.01	12.01	12.16	12.01	11.79	12.01	12.16	12.01	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.54	12.01	12.01	11.79	12.01	12.01	12.16	11.79	11.79	12.01	12.01	12.16	11.79	12.01	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.16	12.16	11.79	12.01	12.01	12.16	11.79
0.75751221096489	0.89551935561119	0.131051197694896	-0.0275859978578381	-0.000754194944149711	0.139463198073053	0.0889882969753489	0.00572158893687728	0.0912476764650743	-0.309995794901882	-0.131815646400025	1.52840273282393	516.29917	150.4	9.72	9.17	9.88	9.8	9.62	9.25	9.97	9.8	9.72	9.48	9.88	9.8	9.8	9.25	9.88	9.8	9.88	9.25	9.97	9.8	9.88	9.48	9.97	9.88	9.34	8.93	9.8	9.25	9.4	9	9.8	9.55	9.17	9	9.72	9.25	10.04	9.62	9	9.72	10.04	9.62	8.86	9.8	10.04	9.88	8.93	9.72	10.04	9.97	9.17	9.72	10.04	9.88	9.17	9.8	9.97	9.25	9.25	9.97	9.97	9.34	9.25	9.8	10.04	9.09	8.93	9.88	9.88	9.25	8.93	9.72
0.750618436205655	0.819606541020544	0.183557364474825	-0.0430480025938247	-0.00198565332152572	0.185845977397988	0.134898585170598	0.0086734354824916	0.138323609661311	-0.319113818276037	-0.22893504258307	1.34355933779517	472.43677	78.8	9.17	8.24	9	7.88	8.72	8.36	8.72	7.88	9.17	8.56	8.93	8.31	9.4	8.56	8.93	8.4	8.93	7.88	9.25	8.03	9	8.24	9.25	8.07	9.25	8.24	9.09	7.5	9.34	8.24	9.09	7.27	9.25	8.31	9.17	7.35	8.61	8.61	7.69	8.79	8.24	8.56	7.98	8.93	9.09	8.4	8.2	8.67	9	8.45	7.88	8.72	9.25	8.45	8.16	8.79	9.4	8.31	8.07	9.34	9.34	8.31	8.03	9.25	9.34	8.16	8.16	9	9.25	8.07	8.03	8.86
0.0253041724295907	0.219913646954733	0.718390464655043	0.131667360067263	-0.00458293146986322	-0.0213754467384535	0.0575681244403659	0.00370139844350562	0.0590297575319459	2.2871573695901	-1.23816215406485	-0.362113070291462	460.19325	40.7	11.79	11.54	11.27	11.12	11.79	11.27	11.27	11.12	11.12	11.27	10.85	11.12	11.27	11.12	10.85	11.12	10.85	11.12	10.85	11.12	11.12	11.12	10.85	11.27	11.27	11.12	11.12	11.12	11.12	11.12	10.85	11.27	11.27	11.12	10.85	11.27	11.54	11.54	11.54	11.27	11.79	11.54	11.54	10.85	11.27	11.54	11.12	11.27	11.27	11.54	11.12	10.85	11.27	11.54	11.12	10.85	11.27	11.54	10.85	11.27	11.27	11.54	11.12	11.12	11.27	11.54	11.12	11.12	11.27	11.54	11.12	11.12
0.148527242220558	0.628575487901856	0.909955689826327	0.0963393604993215	-0.00205974601451873	0.00767359752839459	0.0659252394938924	0.00423872726830281	0.0675990566027758	1.46134259410991	-0.485935018731095	0.113516340523597	183.0782	113.5	10.38	9.97	10.3	10.3	10.38	9.88	10.22	10.49	10.49	10.3	9.8	10.22	10.3	10.14	9.8	10.38	9.97	10.22	9.72	10.3	10.14	10.14	9.8	10.49	10.14	10.04	9.88	10.49	10.04	10.04	9.72	10.38	10.14	10.04	9.88	10.49	10.49	10.38	9.62	10.04	10.62	10.38	9.88	10.14	10.49	10.38	9.8	9.88	10.49	10.49	9.8	9.88	10.38	10.85	9.97	9.88	10.62	10.38	10.14	10.04	10.49	10.38	10.22	10.04	10.38	10.62	10.14	10.38	10.38	10.49	10.14	10.38
